CUSTOMER_NO;customer_name;CUSTOMER_SITE_NO;customer_site_name;site_address;CUSTOMER_WORKSITE_NO;CONTRACT_NO;CONTRACT;SERVICE_LINE_FIN;SERVICE_LINE_ENG;WO_NO;WO_PARENT_ID;WORK_ORDER_TYPE;WORK_ORDER_TYPE_ENG;ASSIGNMENT_TYPE;ASSIGNMENT_TYPE_ENG;PRIORITY_ID;WORK_DESCRIPTION;WORK_ORDER_DESCRIPTION;WORK_ORDER_PERFORMED_ACTION;WORK_TYPE_DESCRIPTION_FIN;WORK_TYPE_DESCRIPTION_ENG;PM_NO;PM_ACTION_DESCR;WORK_STARTED_DATETIME;WORK_FINISHED_DATETIME;WORK_FINISHED_DAYS;SLA_REQUIRED_START_DATETIME;SLA_REQUIRED_END_DATETIME;IS_SLA_VIOLATION;WORKTIME_HOURS;WORK_INVOICABLE;IS_SUBCONTRACTOR_WORK
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;50422063;5729390;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Laitoshuoltajan tuuraus huhtikuu;Määräaikaishuollot, SÄ;Määräaikaishuollot, SÄ [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;14.4.2023 6:02;17.4.2023 6:58;3.04.00;30.1.2023 0:00;;1;8.10;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;50199552;5729390;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;[NAME];Määräaikaishuollot, SÄ;Määräaikaishuollot, SÄ [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;9.3.2023 6:58;13.3.2023 9:47;4.12.00;30.1.2023 0:00;;1;7.98;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;50113739;5729390;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;[NAME];Määräaikaishuollot, SÄ;;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;24.2.2023 7:00;8.3.2023 12:15;12.22.00;30.1.2023 0:00;;1;16.85;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;49946922;5729390;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;[NAME];Määräaikaishuollot, SÄ;Määräaikaishuollot, SÄ [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;30.1.2023 9:46;2.2.2023 13:30;3.16.00;30.1.2023 0:00;;1;25.08;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;50766372;5837519;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Paloturvahuollot ja tarkastukset;Paloturvahuollot ja tarkastukset;Paloturvahuollot ja tarkastukset [NAME]: [NAME];Määräaikaishuollot paloturva;Periodic maintenance fire safety;;;6.6.2023 7:37;9.6.2023 15:36;3.33.00;29.5.2023 0:00;;1;20.10;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;50859957;5888853;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;[NAME];Määräaikaishuollot, SÄ_Vesa Viitanen;Määräaikaishuollot, SÄ_Vesa [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;19.6.2023 11:00;30.6.2023 14:30;11.15.00;4.5.2023 0:00;;1;66.22;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;50657470;5888853;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;[NAME];Määräaikaishuollot, SÄ_Vesa;;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;22.5.2023 9:10;23.5.2023 12:35;1.14.00;4.5.2023 0:00;;1;5.83;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52280302;5948913;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Määräaikaishuollot, IV, syksy;KOONTI: Määräaikaishuollot, IV, syksy;Määräaikaishuollot, IV, syksy [NAME]: [NAME], IV, syksy Tehty työ: IV-koneiden huoltotyöt.  Asiakkaan järjestelmä: FIMX;Määräaikaishuollot ilmanvaihto;Periodic maintenance ventilation;;;3.1.2024 11:32;16.1.2024 7:39;;31.7.2023 0:00;;1;37.70;TOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;51151414;6038219;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;[NAME];Määräaikaishuollot, SÄ_Vesa;Määräaikaishuollot, SÄ_Vesa [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;31.7.2023 9:31;25.8.2023 8:37;;31.7.2023 0:00;;1;129.63;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52097480;6128915;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;[NAME];Laitosmies tuuraus - Vesa;;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;24.11.2023 6:55;28.11.2023 15:41;4.37.00;25.9.2023 0:00;;1;8.07;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52213309;6219447;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - joulukuu;Määräaikaishuollot, SÄ_Roope;Mikaa tuurattu.;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;18.12.2023 7:36;27.12.2023 8:20;9.03.00;28.11.2023 0:00;;1;41.42;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;53191618;6229628;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kompensointilaitteiden huolto;Valmet kompensointihuolto 2024;Kohde: [NAME] 229 PRJ (Venttiilitehdas) Tilattu työ: Valmet kompensointihuolto 2024  Tehty työ: 14.8, 15.8 kompensoinnin vuosihuolto 2024. Työ valmis.;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;14.8.2024 7:00;15.8.2024 14:05;1.30.00;29.1.2024 0:00;;1;13.32;TOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;53017307;6229628;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Valmet lämpökuvaus 2024. Lämpökuvataan nousukeskukset ja IV-keskukset.;Lämpökuvaus 2024;Kohde: vanha Porvoontie 229 PRJ ( Venttiilitehdas) Lämpökuvaus 2024 [NAME]: [NAME], 6.8, 7.8, 12.8, 13.8, 15.8, 16.8. 19.8 Lämpökameran nouto tikanpesästä/laitteen akkujen  lataus. Sähkökeskusten lämpökuvaus vuosihuoltosuunnitelman 2024 mukaisesti. Raportin teko.  Työ valmis.;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;5.8.2024 7:01;19.8.2024 15:35;14.36.00;29.1.2024 0:00;;1;50.08;TOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53272066;6264111;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;IV vuosihuolto - kevät;Määräaikaishuollot, IV, kevät_Vesa;Määräaikaishuollot, IV, kevät_Vesa [NAME]: [NAME];Määräaikaishuollot ilmanvaihto;Periodic maintenance ventilation;;;14.8.2024 9:35;5.9.2024 15:30;22.25.00;26.2.2024 0:00;;1;16.57;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53267543;6264114;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Paloilmoittimen vuosihuolto;Määräaikaishuollot, PIL - Roope;Paloilmoittimen vuosihuolto tehty;Määräaikaishuollot paloilmoittimet;Periodic maintenance fire alarm systems;;;14.8.2024 6:53;20.8.2024 10:40;6.16.00;26.2.2024 0:00;;1;19.87;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53267539;6264116;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Savunpoistojärjestelmän vuosihuolto;Määräaikaishuollot, PTU - Roope;Määräaikaishuollot, PTU - [NAME]: [NAME];Määräaikaishuollot paloturva;Periodic maintenance fire safety;;;20.8.2024 11:09;22.8.2024 8:00;;26.2.2024 0:00;;1;4.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53267541;6264118;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Sprinkler vuosihuolto;Määräaikaishuollot, SPR - Roope;22.8. Vuosihuolto aloitettu. 23.8. Jatkettu 26.8.  Väärä keikka päällä, siirrettävä tämän päivän tunnit rottalan UPS-työlle 27.8. Vuosihuolto valmis;Määräaikaishuollot sprinklerit ja muut automaattisammutuskalustot;Periodic maintenance sprinklers and other automatic fire extinguishing equipment;;;22.8.2024 6:53;12.11.2024 12:41;;26.2.2024 0:00;;1;16.42;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;52607732;6264228;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Määräaikaishuollot, [NAME], kevät;Määräaikaishuollot, [NAME], kevät;Määräaikaishuollot, [NAME], kevät [NAME]: [NAME], [NAME], kevät Tehty työ: Vanha porvoontie 229. 14.3.2024 jäähdytyslaitteiden huolto 15.3 jäähdytyslaitteiden huolto 18.3 jäähdytyslaitteiden huolto 19.3 jäähdytyslaitteiden huolto 20.3 jäähdytyslaitteiden huolto  Asiakkaan järjestelmä: FIMX;Määräaikaishuollot kiinteistön käyttö ja ylläpito;Periodic maintenance property operation and maintenance;;;14.3.2024 9:49;30.6.2024 9:26;;26.2.2024 0:00;;1;23.28;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;52758892;6264462;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Määräaikaishuollot, IV, kevät tavoitetunnit 61,8 [NAME] kun tiedät mikä päivä pääset aloittamaan huollot. HUOM: Suodattimia ei tarvitse vaihtaa, ARE teki sen nuohouksen yhteydessä paitsi muuntamot +spk joissa suodattimet ulkokautta vaihdettavissa nykyään.;Määräaikaishuollot, IV, kevät;Määräaikaishuollot, IV, kevät [NAME]: [NAME], IV, kevät tavoitetunnit 61,8 [NAME] kun tiedät mikä päivä pääset aloittamaan huollot. HUOM: Suodattimia ei tarvitse vaihtaa, ARE teki sen nuohouksen yhteydessä paitsi muuntamot +spk joissa suodattimet ulkokautta vaihdettavissa nykyään. Tehty työ: tyhjä Asiakkaan järjestelmä: FIMX;Määräaikaishuollot ilmanvaihto;Periodic maintenance ventilation;;;17.4.2024 8:01;17.4.2024 11:36;0.15.00;26.2.2024 0:00;;1;3.03;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;53045033;6264587;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Määräaikaishuollot, AU;Määräaikaishuollot, AU;Määräaikaishuollot, AU [NAME]: [NAME], AU Tehty työ: 24.6.2024 automaation testaukset.  25.6 2024 automaatio testaukset 26.6.2025 automaatio testaukset Asiakkaan järjestelmä: FIMX;Määräaikaishuollot automaatio;Periodic maintenance building automation;;;24.6.2024 6:57;26.6.2024 15:29;2.36.00;26.2.2024 0:00;;1;25.62;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52783183;6364531;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - huhtikuu;Määräaikaishuollot, SÄ_Roope;Määräaikaishuollot, SÄ_Roope [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;26.4.2024 6:53;26.4.2024 15:30;0.36.00;25.3.2024 0:00;;1;8.28;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52773997;6364531;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - huhtikuu;Määräaikaishuollot, SÄ_Vesa;Määräaikaishuollot, SÄ_Vesa [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;22.4.2024 9:10;25.4.2024 15:35;3.27.00;25.3.2024 0:00;;1;29.90;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;52990105;6379158;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Alkusammutuskalusto ja savunpoiston vuosihuolto;Alkusammutuskalusto ja savunpoiston vuosihuolto;  10.06.2024 - Alkusammutuskaluston tarkastus ja savunpoistojärjestelmän vuosihuolto.  12.06.2024 - Trukkien käsisammuttimien tarkastus. Toimitettu hylättyjen tilalle 3x uusi jauhe (2x P2P ja 1x PG4) L&T / Sarilahden hyväksymänä.  13.06.[PHONE].06.2024 - Alkusammutuskaluston tarkastus.;Määräaikaishuollot paloturva;Periodic maintenance fire safety;;;10.6.2024 6:58;13.6.2024 15:29;3.36.00;27.5.2024 0:00;;1;23.83;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52908755;6398613;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - toukokuu;Määräaikaishuollot, SÄ_Roope;Määräaikaishuollot, SÄ_Roope [NAME]: [NAME], loput autoon. Asiakkaan järjestelmä: FIMX;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;23.5.2024 6:59;23.5.2024 15:30;0.35.00;22.4.2024 0:00;;1;8.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53147097;6447340;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - kesäkuu;Määräaikaishuollot, SÄ_Roope;Mikan tuurausta. Tukkukäynnit tarvittaessa.;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;15.7.2024 7:54;5.8.2024 10:53;21.12.00;28.5.2024 0:00;;1;124.87;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;52990066;6447340;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - kesäkuu;Määräaikaishuollot, SÄ_Roope;Määräaikaishuollot, SÄ_Roope [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;7.6.2024 10:06;7.6.2024 15:36;0.23.00;28.5.2024 0:00;;1;5.02;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53247362;6523499;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - elokuu;Määräaikaishuollot, SÄ_Vesa;Määräaikaishuollot, SÄ_Vesa [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;8.8.2024 11:00;8.8.2024 15:32;0.19.00;9.9.2024 0:00;;0;4.52;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53231780;6523499;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - elokuu;Määräaikaishuollot, SÄ_Roope;Määräaikaishuollot, SÄ_Roope [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;5.8.2024 10:53;9.8.2024 15:31;4.19.00;9.9.2024 0:00;;0;31.22;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53366033;6563538;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - syyskuu;Määräaikaishuollot, SÄ_Pasi;Määräaikaishuollot, SÄ_Pasi [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;9.9.2024 7:10;11.9.2024 15:31;2.35.00;14.10.2024 0:00;;0;24.02;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53612334;6666900;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Mikan pekkastuuraus 1.11.2024;Määräaikaishuollot, SÄ_Pasi;Määräaikaishuollot, SÄ_Pasi [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;1.11.2024 6:59;1.11.2024 21:44;;30.10.2024 0:00;;1;4.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53858884;6711395;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Mikan hommien tuurausta Pasin pekkasella 31.12.;Määräaikaishuollot, SÄ_Vesa_M;;Määräaikaishuollot sähkö;Periodic maintenance electrical;;;31.1.2025 15:52;31.1.2025 15:52;0.00.00;4.12.2024 0:00;;1;;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53836040;6711395;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - joulukuu Mikan tuuraus;Määräaikaishuollot, SÄ_Pasi;Määräaikaishuollot, SÄ_Pasi [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;23.12.2024 6:58;3.1.2025 15:31;11.36.00;4.12.2024 0:00;;1;40.22;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;53789505;6711395;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Mikan tuuraus perjantaina 13.12.;Määräaikaishuollot, SÄ_VIITANEN;Määräaikaishuollot, SÄ_VIITANEN [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;13.12.2024 6:59;16.12.2024 15:10;3.34.00;4.12.2024 0:00;;1;8.55;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;54004280;6741580;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;IV vuosihuolto - kevät;Määräaikaishuollot, IV, kevät_Vesa;Määräaikaishuollot, IV, kevät_Vesa [NAME]: [NAME];Määräaikaishuollot ilmanvaihto;Periodic maintenance ventilation;;;3.2.2025 7:37;7.3.2025 12:28;;24.2.2025 0:00;;0;31.37;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;54982067;6741586;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Pikapalopostien vuosihuolto;Määräaikaishuollot, PTU;Määräaikaishuollot, PTU [NAME]: [NAME];Määräaikaishuollot paloturva;Periodic maintenance fire safety;;;26.9.2025 12:15;29.9.2025 10:24;;24.2.2025 0:00;;1;3.18;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;54356441;6741936;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Määräaikaishuollot, IV, kevät tavoitetunnit 61,8;Määräaikaishuollot, IV, kevät;Määräaikaishuollot, IV, kevät [NAME]: [NAME], IV, kevät tavoitetunnit 61,8 Tehty työ: 30.04.2025 - Keväthuolto valmis Asiakkaan järjestelmä: FIMX;Määräaikaishuollot ilmanvaihto;Periodic maintenance ventilation;;;28.4.2025 9:55;30.4.2025 15:33;2.23.00;24.2.2025 0:00;;1;22.57;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;54334095;6741936;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Määräaikaishuollot, IV, kevät tavoitetunnit 61,8;Määräaikaishuollot, IV, kevät;Määräaikaishuollot, IV, kevät [NAME]: [NAME], IV, kevät tavoitetunnit 61,8 Tehty työ: 17.06.2025 - Iv huolto Asiakkaan järjestelmä: FIMX;Määräaikaishuollot ilmanvaihto;Periodic maintenance ventilation;;;22.4.2025 12:56;17.6.2025 6:58;;24.2.2025 0:00;;1;31.42;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;54101473;6774710;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Kiinteä laitosmies - helmikuu;Määräaikaishuollot, SÄ_Vesa;Määräaikaishuollot, SÄ_Vesa [NAME]: [NAME];Määräaikaishuollot sähkö;Periodic maintenance electrical;;;28.2.2025 11:13;14.3.2025 12:26;14.05.00;24.3.2025 0:00;;0;4.27;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;54396764;6865721;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Paloturvahuollot ja tarkastukset;Paloturvahuollot ja tarkastukset;Paloturvahuollot ja tarkastukset [NAME]: [NAME];Määräaikaishuollot paloturva;Periodic maintenance fire safety;;;7.5.2025 8:02;18.6.2025 11:31;;26.5.2025 0:00;;0;6.88;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;3108483;KT;Kiinteistötekniikka;Technical services;54865208;6865738;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;5;Sprinklerijärjestelmän huolto;Sprinklerijärjestelmän huolto;Sprinklerijärjestelmän huolto [NAME]: [NAME];Määräaikaishuollot sprinklerit ja muut automaattisammutuskalustot;Periodic maintenance sprinklers and other automatic fire extinguishing equipment;;;29.8.2025 9:57;10.9.2025 15:31;12.23.00;26.5.2025 0:00;;1;45.85;EPÄTOSI;EPÄTOSI
